Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1783977926.7899,14:25:26.789,neutral,frown,0.181881,neutral,0.0
1783977926.821,14:25:26.821,neutral,surprise,0.175468,neutral,0.0
1783977926.8524,14:25:26.852,neutral,surprise,0.175468,neutral,0.0
1783977926.8837,14:25:26.883,neutral,surprise,0.175468,neutral,0.0
1783977926.915,14:25:26.915,neutral,surprise,0.175468,neutral,0.0
1783977926.9464,14:25:26.946,neutral,surprise,0.143544,neutral,0.0
1783977926.9777,14:25:26.977,neutral,surprise,0.143544,neutral,0.0
1783977927.0091,14:25:27.009,neutral,surprise,0.143544,neutral,0.0
1783977927.0402,14:25:27.040,neutral,surprise,0.143544,neutral,0.0
1783977927.0713,14:25:27.071,blink,surprise,0.134076,neutral,0.0
1783977927.1025,14:25:27.102,blink,surprise,0.134076,neutral,0.0
1783977927.1336,14:25:27.133,blink,surprise,0.134076,neutral,0.0
1783977927.165,14:25:27.165,blink,surprise,0.134076,neutral,0.0
1783977927.1961,14:25:27.196,blink,surprise,0.384647,neutral,0.0
1783977927.2272,14:25:27.227,neutral,surprise,0.384647,neutral,0.0
1783977927.2586,14:25:27.258,neutral,surprise,0.384647,neutral,0.0
1783977927.2899,14:25:27.289,neutral,surprise,0.384647,neutral,0.0
1783977927.3213,14:25:27.321,neutral,surprise,0.368469,neutral,0.0
1783977927.3526,14:25:27.352,neutral,surprise,0.368469,neutral,0.0
1783977927.3839,14:25:27.383,blink,surprise,0.368469,neutral,0.0
1783977927.4153,14:25:27.415,blink,surprise,0.368469,neutral,0.0
1783977927.4466,14:25:27.446,blink,neutral,0.0,laugh,1.0
1783977927.4778,14:25:27.477,blink,neutral,0.0,laugh,1.0
1783977927.5089,14:25:27.508,blink,neutral,0.0,laugh,1.0
1783977927.54,14:25:27.540,neutral,neutral,0.0,laugh,1.0
1783977927.5712,14:25:27.571,neutral,neutral,0.0,laugh,1.0
1783977927.6025,14:25:27.602,neutral,neutral,0.0,laugh,1.0
1783977927.6339,14:25:27.633,neutral,neutral,0.0,laugh,1.0
1783977927.6652,14:25:27.665,neutral,neutral,0.0,laugh,1.0
1783977927.6966,14:25:27.696,neutral,neutral,0.0,laugh,1.0
1783977927.7279,14:25:27.727,neutral,neutral,0.0,laugh,1.0
1783977927.7592,14:25:27.759,neutral,neutral,0.0,laugh,1.0
1783977927.7904,14:25:27.790,neutral,neutral,0.0,laugh,1.0
1783977927.8215,14:25:27.821,neutral,neutral,0.0,laugh,1.0
1783977927.8527,14:25:27.852,neutral,neutral,0.0,laugh,1.0
1783977927.8838,14:25:27.883,neutral,neutral,0.0,laugh,1.0
1783977927.9149,14:25:27.914,neutral,neutral,0.0,laugh,1.0
1783977927.9461,14:25:27.946,neutral,neutral,0.0,laugh,1.0
1783977927.9772,14:25:27.977,neutral,neutral,0.0,laugh,1.0
1783977928.0086,14:25:28.008,neutral,neutral,0.0,laugh,1.0
1783977928.0399,14:25:28.039,neutral,neutral,0.0,laugh,1.0
1783977928.0712,14:25:28.071,neutral,neutral,0.0,laugh,1.0
1783977928.1026,14:25:28.102,neutral,neutral,0.0,laugh,1.0
1783977928.1339,14:25:28.133,neutral,neutral,0.0,laugh,1.0
1783977928.1653,14:25:28.165,neutral,neutral,0.0,laugh,1.0
1783977928.1964,14:25:28.196,neutral,neutral,0.0,laugh,1.0
1783977928.2275,14:25:28.227,neutral,neutral,0.0,laugh,1.0
1783977928.2587,14:25:28.258,neutral,neutral,0.0,laugh,1.0
1783977928.2898,14:25:28.289,neutral,neutral,0.0,laugh,1.0
1783977928.321,14:25:28.321,blink,neutral,0.0,laugh,1.0
1783977928.3521,14:25:28.352,blink,neutral,0.0,laugh,1.0
1783977928.3834,14:25:28.383,blink,neutral,0.0,laugh,1.0
1783977928.4148,14:25:28.414,blink,neutral,0.0,laugh,1.0
1783977928.4461,14:25:28.446,blink,neutral,0.0,laugh,1.0
1783977928.4775,14:25:28.477,neutral,neutral,0.0,laugh,1.0
1783977928.5088,14:25:28.508,neutral,neutral,0.0,laugh,1.0
1783977928.5399,14:25:28.539,neutral,neutral,0.0,laugh,1.0
1783977928.5711,14:25:28.571,neutral,neutral,0.0,laugh,1.0
1783977928.6022,14:25:28.602,neutral,neutral,0.0,laugh,1.0
1783977928.6334,14:25:28.633,neutral,neutral,0.0,laugh,1.0
1783977928.6645,14:25:28.664,neutral,neutral,0.0,laugh,1.0
1783977928.6956,14:25:28.695,neutral,frown,0.515676,neutral,0.0
1783977928.7268,14:25:28.726,neutral,frown,0.515676,neutral,0.0
1783977928.7581,14:25:28.758,neutral,frown,0.515676,neutral,0.0
